chr	start	strand	ConMethReadCount	ConUMethReadCount	DisReadCount	NAReadCount
chr10	181073	+	0	36	2	0
chr10	181077	+	0	35	2	0
chr10	181080	+	0	36	2	0
chr10	181083	+	0	35	2	0
chr10	181095	+	0	36	2	0
chr10	181098	+	0	36	2	0
chr10	181102	+	0	36	2	0
chr10	181107	+	0	72	2	0
chr10	181113	+	0	40	0	0
chr10	181121	+	0	40	0	0
chr10	181123	+	0	39	0	0
chr10	181126	+	0	40	0	0
chr10	181139	+	0	36	0	0
chr10	181141	+	0	29	0	0
chr10	181195	+	0	43	1	0
chr10	181199	+	0	43	1	0
chr10	181213	+	0	43	1	0
chr10	181221	+	0	42	1	0
chr10	181223	+	0	41	1	0
chr10	181227	+	0	42	1	0
chr10	181229	+	0	30	1	0
chr10	181343	+	0	0	0	27
chr10	181363	+	0	0	0	27
chr10	181372	+	0	0	0	27
chr10	181737	+	0	42	4	0
chr10	181742	+	0	43	4	0
chr10	181744	+	0	42	4	0
chr10	181752	+	0	43	4	0
chr10	181761	+	0	42	4	0
chr10	181765	+	0	42	4	0
chr10	181767	+	0	41	3	0
chr10	181854	+	0	0	0	60
chr10	181868	+	0	0	0	60
chr10	181874	+	0	0	0	60
chr10	181927	+	0	62	4	0
chr10	181931	+	0	62	4	0
chr10	181938	+	0	61	4	0
chr10	181942	+	0	61	4	0
chr10	181953	+	0	61	4	0
chr10	181960	+	0	57	4	0
chr10	182059	+	0	30	0	0
chr10	182065	+	0	30	0	0
chr10	182071	+	0	30	0	0
chr10	182074	+	0	30	0	0
chr10	182090	+	0	30	0	0
chr10	182092	+	0	26	0	0
chr10	182100	+	0	0	0	16
chr10	182120	+	0	0	0	16
chr10	182123	+	0	0	0	16
chr10	182146	+	0	1	0	25
chr10	182166	+	0	1	0	25
chr10	182168	+	0	1	0	25
chr10	182277	+	0	0	0	45
chr10	182298	+	0	0	0	45
chr10	182301	+	0	0	0	45
chr10	184241	+	0	0	0	14
chr10	294489	+	59	0	4	3
chr10	294499	+	59	0	4	3
chr10	294510	+	59	0	4	3
chr10	294522	+	59	0	4	0
chr10	310914	+	0	0	0	36
chr10	319202	+	40	0	5	0
chr10	319205	+	40	0	5	0
chr10	319217	+	40	0	5	0
chr10	319225	+	40	0	5	0
chr10	321830	+	0	0	0	45
chr10	321851	+	0	0	0	45
chr10	324324	+	0	0	0	27
chr10	324707	+	0	0	0	26
chr10	326340	+	0	0	0	39
chr10	353664	+	0	0	0	24
chr10	353680	+	0	0	0	24
chr10	353694	+	0	0	0	20
chr10	353772	+	0	0	0	39
chr10	353830	+	0	0	0	32
chr10	353837	+	0	0	0	32
chr10	357107	+	0	0	1	24
chr10	357124	+	0	0	0	24
chr10	357139	+	0	0	0	24
chr10	357154	+	0	0	0	17
chr10	357284	+	16	0	1	0
chr10	357295	+	16	0	1	0
chr10	357298	+	16	0	1	0
chr10	357304	+	16	0	1	0
chr10	357306	+	16	0	1	0
chr10	366892	+	0	0	0	39
chr10	366896	+	0	0	0	39
chr10	387323	+	0	0	0	56
chr10	387333	+	0	0	0	55
chr10	387348	+	0	0	0	54
chr10	393860	+	105	0	11	0
chr10	393883	+	105	0	11	0
chr10	393885	+	105	0	11	0
chr10	393888	+	105	0	11	0
chr10	393890	+	104	0	10	0
chr10	397642	+	0	0	0	34
chr10	410320	+	0	0	0	17
chr10	410345	+	0	0	0	17
chr10	410352	+	0	0	0	14
chr10	410441	+	0	0	0	36
chr10	410450	+	0	0	0	36
chr10	413783	+	0	0	0	64
chr10	413808	+	0	0	0	63
chr10	416269	+	0	0	0	69
chr10	416289	+	0	0	0	69
chr10	422291	+	0	0	0	26
chr10	430387	+	0	0	0	42
chr10	431428	+	0	0	0	19
chr10	431963	+	0	0	0	44
chr10	431970	+	0	0	0	44
chr10	431996	+	0	0	0	44
chr10	432066	+	0	0	0	12
chr10	432089	+	0	0	0	11
chr10	438967	+	0	0	0	34
chr10	451779	+	0	0	0	13
chr10	451796	+	0	0	0	13
chr10	455455	+	0	0	0	10
chr10	466126	+	47	0	6	0
chr10	466133	+	44	0	6	0
chr10	466141	+	44	0	6	0
chr10	466144	+	44	0	6	0
chr10	466158	+	43	0	6	0
chr10	466237	+	39	0	5	2
chr10	466245	+	39	0	5	2
chr10	466251	+	39	0	5	2
chr10	466266	+	39	0	5	0
chr10	466269	+	37	0	4	0
chr10	468021	+	42	0	16	0
chr10	468037	+	42	0	16	0
chr10	468044	+	42	0	16	0
chr10	468051	+	42	0	16	0
chr10	482056	+	0	0	0	18
chr10	482060	+	0	0	0	18
chr10	482084	+	0	0	0	18
chr10	489362	+	0	0	0	22
chr10	497008	+	0	0	0	15
chr10	497039	+	0	0	0	15
chr10	504418	+	20	1	5	0
chr10	504424	+	20	1	5	0
chr10	504426	+	20	1	5	0
chr10	504452	+	20	1	5	0
chr10	504692	+	0	0	0	28
chr10	504714	+	0	0	0	28
chr10	504722	+	0	0	0	27
chr10	526966	+	0	0	0	12
chr10	526993	+	0	0	0	12
chr10	527872	+	0	0	0	18
chr10	529445	+	0	0	0	28
chr10	532719	+	0	0	0	40
chr10	537371	+	0	0	0	45
chr10	537384	+	0	0	0	44
chr10	537392	+	0	0	0	45
chr10	551044	+	0	0	0	43
chr10	551050	+	0	0	0	43
chr10	552892	+	0	0	0	43
chr10	552912	+	0	0	0	43
chr10	552919	+	0	0	0	42
chr10	555446	+	0	0	0	17
chr10	555453	+	0	0	0	17
chr10	555458	+	0	0	0	17
chr10	565161	+	0	0	0	18
chr10	569336	+	0	0	0	15
chr10	574624	+	0	0	0	35
chr10	574632	+	0	0	0	35
chr10	575985	+	46	0	4	1
chr10	575993	+	46	0	4	1
chr10	576006	+	46	0	4	1
chr10	576012	+	46	0	4	0
chr10	578084	+	0	0	0	28
chr10	579259	+	0	0	0	60
chr10	587910	+	0	0	0	19
chr10	587912	+	0	0	0	19
chr10	587924	+	0	0	0	19
chr10	591938	+	0	0	0	19
chr10	594507	+	0	0	0	25
chr10	594536	+	0	0	0	25
chr10	596797	+	0	0	0	38
chr10	596866	+	0	0	0	33
chr10	596873	+	0	0	0	33
chr10	596947	+	0	0	0	26
chr10	596954	+	0	0	0	26
chr10	605186	+	0	0	0	39
chr10	605203	+	0	0	0	39
chr10	605206	+	0	0	0	39
chr10	605731	+	0	0	0	46
chr10	605797	+	0	0	0	28
chr10	605826	+	0	0	0	28
chr10	611859	+	0	0	0	32
chr10	611886	+	0	0	0	32
chr10	616918	+	0	0	0	17
chr10	616933	+	0	0	0	17
chr10	616947	+	0	0	0	15
chr10	616976	+	0	0	0	20
chr10	616990	+	0	0	0	20
chr10	616995	+	0	0	0	20
chr10	617260	+	0	0	0	13
chr10	629553	+	0	0	0	39
chr10	629565	+	0	0	0	39
chr10	629582	+	0	0	0	39
chr10	633034	+	0	0	0	34
chr10	633051	+	0	0	0	34
chr10	633056	+	0	0	0	34
chr10	634358	+	0	0	0	35
chr10	634385	+	0	0	0	36
chr10	634825	+	0	0	0	44
chr10	634834	+	0	0	0	44
chr10	644141	+	0	0	0	13
chr10	644160	+	0	0	0	13
chr10	645885	+	0	0	0	19
chr10	646390	+	0	0	0	69
chr10	646400	+	0	0	0	69
chr10	646424	+	0	0	0	55
chr10	646450	+	0	0	0	43
chr10	646455	+	0	0	0	43
chr10	648808	+	0	0	0	20
chr10	648831	+	0	0	0	20
chr10	649877	+	0	0	0	11
chr10	658774	+	0	0	0	70
chr10	670815	+	0	0	0	16
chr10	670827	+	0	0	0	16
chr10	675882	+	50	1	22	4
chr10	675888	+	50	1	22	4
chr10	675891	+	50	1	22	4
chr10	675907	+	50	1	22	0
chr10	675913	+	48	1	21	0
chr10	676740	+	0	0	0	10
chr10	676761	+	0	0	0	10
chr10	679215	+	0	0	0	47
chr10	679221	+	0	0	0	47
chr10	682822	+	0	0	0	32
chr10	682841	+	0	0	0	32
chr10	682848	+	0	0	0	30
chr10	685057	+	37	0	2	7
chr10	685081	+	37	0	2	7
chr10	685083	+	37	0	2	7
chr10	685091	+	37	0	2	0
chr10	686537	+	28	0	6	0
chr10	686542	+	28	0	6	0
chr10	686550	+	28	0	6	0
chr10	686552	+	28	0	6	0
chr10	686554	+	28	0	6	0
chr10	686568	+	22	0	5	0
chr10	686570	+	20	0	3	0
chr10	686717	+	0	0	0	25
chr10	686730	+	0	0	0	25
chr10	686739	+	0	0	0	25
chr10	689066	+	0	0	0	25
chr10	696250	+	0	0	0	36
chr10	696265	+	0	0	0	36
chr10	696296	+	0	0	0	36
chr10	696311	+	0	0	0	36
chr10	696321	+	0	0	0	36
chr10	698313	+	0	0	0	10
chr10	698326	+	0	0	0	10
chr10	698334	+	0	0	0	10
chr10	711967	+	0	0	0	12
chr10	711995	+	0	0	0	12
chr10	712387	+	0	0	0	18
chr10	712392	+	0	0	0	18
chr10	712394	+	0	0	0	18
chr10	734774	+	0	25	3	3
chr10	734788	+	0	25	3	3
chr10	734794	+	0	25	3	3
chr10	734808	+	0	25	3	0
chr10	734844	+	0	65	11	0
chr10	734849	+	0	65	11	0
chr10	734851	+	0	65	11	0
chr10	734860	+	0	65	11	0
chr10	734867	+	0	65	11	0
chr10	734929	+	0	25	2	0
chr10	734933	+	0	25	2	0
chr10	734943	+	0	25	2	0
chr10	734949	+	0	25	2	0
chr10	734955	+	0	20	2	0
chr10	735337	+	0	25	10	0
chr10	735344	+	0	26	10	0
chr10	735349	+	0	26	10	0
chr10	735352	+	0	26	10	0
chr10	735361	+	0	26	10	0
chr10	735363	+	0	26	10	0
chr10	735732	+	0	45	0	0
chr10	735737	+	0	45	0	0
chr10	735742	+	0	45	0	0
chr10	735744	+	0	45	0	0
chr10	735746	+	0	44	0	0
chr10	735748	+	0	45	0	0
chr10	735752	+	0	45	0	0
chr10	735763	+	0	45	0	0
chr10	736073	+	0	57	8	7
chr10	736083	+	0	57	8	7
chr10	736092	+	0	57	8	8
chr10	736103	+	0	57	8	1
chr10	736741	+	0	0	0	23
chr10	736948	+	0	0	0	13
chr10	736963	+	0	0	0	13
chr10	736974	+	0	0	0	12
chr10	736988	+	17	0	6	0
chr10	737004	+	17	0	6	0
chr10	737006	+	17	0	6	0
chr10	737015	+	17	0	6	0
chr10	742756	+	0	0	0	32
chr10	742770	+	0	0	0	32
chr10	742789	+	0	0	0	32
chr10	743241	+	0	0	0	50
chr10	743250	+	0	0	0	49
chr10	743275	+	0	0	0	43
chr10	763346	+	0	0	0	10
chr10	763688	+	0	0	0	57
chr10	771599	+	0	0	0	11
chr10	771624	+	0	0	0	11
chr10	781365	+	0	0	0	46
chr10	803934	+	0	0	0	27
chr10	818131	+	0	0	0	41
chr10	820206	+	0	0	0	31
chr10	820213	+	0	0	0	31
chr10	820321	+	0	0	0	62
chr10	821337	+	0	0	0	44
chr10	821347	+	0	0	0	44
chr10	821368	+	0	0	0	44
chr10	821410	+	0	0	0	19
chr10	821432	+	0	0	0	19
chr10	821681	+	0	0	0	28
chr10	821695	+	0	0	0	28
chr10	822913	+	0	0	0	11
chr10	823133	+	0	0	0	11
chr10	823138	+	0	0	0	11
chr10	823151	+	0	0	0	11
chr10	824189	+	0	0	0	20
chr10	825761	+	0	0	0	17
chr10	828967	+	0	0	0	31
chr10	828973	+	0	0	0	31
chr10	828985	+	0	0	0	31
chr10	829333	+	19	0	3	0
chr10	829343	+	19	0	3	0
chr10	829346	+	19	0	3	0
chr10	829349	+	18	0	2	0
chr10	829364	+	16	0	2	0
chr10	830382	+	0	0	0	17
chr10	830399	+	0	0	0	17
chr10	830478	+	0	0	0	41
chr10	830508	+	0	0	0	38
chr10	830571	+	0	0	0	39
chr10	830602	+	0	0	0	39
chr10	830703	+	0	19	2	1
chr10	830711	+	0	19	2	0
chr10	830725	+	0	19	2	1
chr10	830727	+	0	19	2	1
chr10	830747	+	0	0	0	45
chr10	830770	+	0	0	0	45
chr10	830781	+	0	0	0	36
chr10	830822	+	0	40	4	0
chr10	830825	+	0	40	4	0
chr10	830831	+	0	40	4	0
chr10	830836	+	0	40	4	0
chr10	830878	+	0	43	6	0
chr10	830885	+	0	43	6	0
chr10	830891	+	0	43	6	0
chr10	830896	+	0	43	6	0
chr10	830909	+	0	40	5	0
chr10	831114	+	0	0	0	65
chr10	831141	+	0	0	0	65
chr10	833098	+	0	0	0	17
chr10	833127	+	0	0	0	17
chr10	833226	+	0	0	0	17
chr10	833335	+	0	0	0	30
chr10	833358	+	0	0	0	30
chr10	834140	+	0	0	0	24
chr10	834151	+	0	0	0	16
chr10	834234	+	0	0	0	34
chr10	834243	+	0	0	0	34
chr10	835505	+	0	0	0	28
chr10	835615	+	6	5	5	3
chr10	835645	+	6	5	5	3
chr10	835647	+	6	5	5	2
chr10	835649	+	6	5	5	0
chr10	836304	+	0	0	0	18
chr10	836353	+	0	0	0	13
chr10	850263	+	0	0	0	29
chr10	850273	+	0	0	0	28
chr10	850291	+	0	0	0	27
chr10	850683	+	0	0	0	28
chr10	850807	+	16	2	3	1
chr10	850810	+	16	2	3	1
chr10	850814	+	16	2	3	1
chr10	850817	+	16	2	3	0
chr10	851180	+	0	0	0	20
chr10	851188	+	0	0	0	20
chr10	851265	+	11	0	3	0
chr10	851275	+	11	0	3	0
chr10	851277	+	11	0	3	0
chr10	851287	+	11	0	3	0
chr10	851291	+	11	0	3	0
chr10	851396	+	0	0	0	29
chr10	851429	+	0	0	0	29
chr10	851518	+	0	0	0	23
chr10	851524	+	0	0	0	23
chr10	851941	+	0	0	0	26
chr10	851954	+	0	0	0	26
chr10	852516	+	0	0	0	23
chr10	852521	+	0	0	0	15
chr10	853516	+	0	0	0	22
chr10	853525	+	0	0	0	22
chr10	853582	+	0	0	0	40
chr10	853586	+	0	0	0	40
chr10	853594	+	0	0	0	40
chr10	855796	+	0	0	0	68
chr10	858947	+	1	0	1	13
chr10	858951	+	1	0	1	13
chr10	860945	+	0	0	0	29
chr10	860951	+	0	0	0	29
chr10	877446	+	0	0	0	14
chr10	892534	+	0	0	0	14
chr10	892562	+	0	0	0	14
chr10	892662	+	0	0	0	78
chr10	894944	+	29	0	4	0
chr10	894951	+	29	0	4	0
chr10	894960	+	29	0	4	0
chr10	894963	+	29	0	4	0
chr10	976816	+	0	24	1	0
chr10	976819	+	0	24	1	0
chr10	976825	+	0	24	1	0
chr10	976832	+	0	23	1	0
chr10	976848	+	0	20	1	0
chr10	976906	+	0	30	1	0
chr10	976912	+	0	31	1	0
chr10	976927	+	0	31	1	0
chr10	976934	+	0	31	1	0
chr10	976940	+	0	30	1	0
chr10	976993	+	0	29	3	0
chr10	977007	+	0	29	3	0
chr10	977010	+	0	29	3	0
chr10	977017	+	0	29	3	0
chr10	977022	+	0	29	3	0
chr10	977279	+	0	53	3	1
chr10	977290	+	0	53	3	1
chr10	977293	+	0	53	3	1
chr10	977305	+	0	51	3	0
chr10	977308	+	0	51	3	0
chr10	977310	+	0	51	3	0
chr10	977313	+	0	38	3	0
chr10	977331	+	0	51	0	0
chr10	977340	+	0	51	0	0
chr10	977345	+	0	51	0	0
chr10	977348	+	0	51	0	0
chr10	977350	+	0	51	0	0
chr10	977431	+	0	22	1	0
chr10	977434	+	0	22	1	0
chr10	977438	+	0	22	1	0
chr10	977440	+	0	22	1	0
chr10	977447	+	0	22	1	0
chr10	977449	+	0	22	1	0
chr10	977455	+	0	22	1	0
chr10	977507	+	0	15	1	0
chr10	977525	+	0	14	1	0
chr10	977529	+	0	15	1	0
chr10	977531	+	0	15	1	0
chr10	977539	+	0	12	0	0
chr10	977593	+	0	32	0	0
chr10	977612	+	0	32	0	0
chr10	977622	+	0	32	0	0
chr10	977626	+	0	32	0	0
chr10	977653	+	0	29	3	0
chr10	977663	+	0	29	3	0
chr10	977672	+	0	29	3	0
chr10	977678	+	0	29	3	0
chr10	977680	+	0	29	3	0
chr10	977682	+	0	28	2	0
chr10	977955	+	0	27	3	4
chr10	977960	+	0	27	3	4
chr10	977967	+	0	27	3	4
chr10	977978	+	0	27	3	0
chr10	977996	+	0	62	1	3
chr10	978019	+	0	62	1	3
chr10	978025	+	0	62	1	2
chr10	978027	+	0	62	1	0
chr10	978615	+	0	0	0	19
chr10	978626	+	0	0	0	19
chr10	978630	+	0	0	0	19
chr10	978737	+	2	0	0	21
chr10	978748	+	2	0	0	21
chr10	978756	+	2	0	0	21
chr10	988225	+	0	0	0	11
chr10	993109	+	0	0	0	51
chr10	993722	+	0	0	0	13
chr10	994837	+	0	0	0	48
chr10	994853	+	0	0	0	48
chr10	1010618	+	0	0	0	49
chr10	1010645	+	0	0	0	49
chr10	1015916	+	0	0	0	50
chr10	1015924	+	0	0	0	50
chr10	1022068	+	0	0	0	25
chr10	1022092	+	0	0	0	25
chr10	1022094	+	0	0	0	25
chr10	1022471	+	0	0	0	33
chr10	1022493	+	0	0	0	33
chr10	1022495	+	0	0	0	33
chr10	1033890	+	0	0	0	21
chr10	1033901	+	0	0	0	21
chr10	1033997	+	0	0	0	13
chr10	1034030	+	0	0	0	12
chr10	1034184	+	0	0	0	10
chr10	1034188	+	0	0	0	10
chr10	1034208	+	0	0	0	10
chr10	1034252	+	0	71	4	0
chr10	1034256	+	0	71	4	0
chr10	1034262	+	0	71	4	0
chr10	1034269	+	0	71	4	0
chr10	1034272	+	0	71	4	0
chr10	1034274	+	0	70	4	0
chr10	1034281	+	0	67	3	0
chr10	1034284	+	0	67	3	0
chr10	1034318	+	0	93	6	0
chr10	1034327	+	0	93	6	0
chr10	1034338	+	0	93	6	0
chr10	1034342	+	0	93	6	0
chr10	1034416	+	0	0	0	37
chr10	1034448	+	0	0	0	36
chr10	1034534	+	0	34	0	0
chr10	1034546	+	0	34	0	0
chr10	1034556	+	0	34	0	0
chr10	1034560	+	0	34	0	0
chr10	1034567	+	0	34	0	0
chr10	1034677	+	0	0	0	37
chr10	1034694	+	0	0	0	37
chr10	1078404	+	0	0	0	11
chr10	1094839	+	0	38	3	2
chr10	1094846	+	0	38	3	2
chr10	1094850	+	0	38	3	2
chr10	1094868	+	0	38	3	0
chr10	1094871	+	0	34	3	0
chr10	1094873	+	0	28	2	0
chr10	1094897	+	0	62	7	0
chr10	1094902	+	0	62	7	0
chr10	1094904	+	0	62	7	0
chr10	1094914	+	0	62	7	0
chr10	1094918	+	0	62	7	0
chr10	1094920	+	0	62	7	0
chr10	1094926	+	0	59	6	0
chr10	1094948	+	0	36	4	0
chr10	1094959	+	0	36	4	0
chr10	1094963	+	0	36	4	0
chr10	1094967	+	0	36	4	0
chr10	1094969	+	0	36	4	0
chr10	1094976	+	0	36	4	0
chr10	1102744	+	0	0	0	20
chr10	1102758	+	0	0	0	20
chr10	1102879	+	0	0	0	34
chr10	1102888	+	0	0	0	34
chr10	1102892	+	0	0	0	35
chr10	1103214	+	0	0	0	67
chr10	1103219	+	0	0	0	65
chr10	1103234	+	0	0	0	67
chr10	1114004	+	0	0	0	10
chr10	1114020	+	0	0	0	10
chr10	1114026	+	0	0	0	10
chr10	1118301	+	26	0	1	0
chr10	1118312	+	26	0	1	0
chr10	1118320	+	26	0	1	0
chr10	1118327	+	26	0	1	0
chr10	1130412	+	0	0	0	56
chr10	1130417	+	0	0	0	56
chr10	1130435	+	0	0	0	56
chr10	1142576	+	0	0	0	22
chr10	1142583	+	0	0	0	22
chr10	1142596	+	0	0	0	22
chr10	1147552	+	0	0	0	59
chr10	1147569	+	0	0	0	59
chr10	1147576	+	0	0	0	59
chr10	1147630	+	0	0	0	59
chr10	1147651	+	0	0	0	60
chr10	1147664	+	0	0	0	59
chr10	1151713	+	0	0	0	26
chr10	1171969	+	0	0	0	44
chr10	1171993	+	0	0	0	44
chr10	1172537	+	0	0	0	16
chr10	1172654	+	0	0	0	27
chr10	1172672	+	0	0	0	27
chr10	1172676	+	0	0	0	27
chr10	1173771	+	0	0	0	43
chr10	1179762	+	0	0	0	14
chr10	1179789	+	0	0	0	14
chr10	1183625	+	0	0	0	53
chr10	1183657	+	0	0	0	53
chr10	1194620	+	0	0	0	37
chr10	1195225	+	0	0	0	17
chr10	1195358	+	0	0	0	13
chr10	1195364	+	0	0	0	13
chr10	1195380	+	0	0	0	13
chr10	1205692	+	68	0	17	0
chr10	1205695	+	68	0	17	0
chr10	1205707	+	68	0	17	0
chr10	1205710	+	68	0	17	0
chr10	1205714	+	68	0	17	0
chr10	1205721	+	62	0	17	0
chr10	1212855	+	0	0	0	17
chr10	1215232	+	0	0	0	26
chr10	1215262	+	0	0	0	24
chr10	1225439	+	0	0	0	13
chr10	1225458	+	0	0	0	13
chr10	1225473	+	0	0	0	12
chr10	1228294	+	0	3	10	4
chr10	1228316	+	0	3	10	4
chr10	1228318	+	0	3	10	4
chr10	1228325	+	0	3	10	0
chr10	1229050	+	17	2	7	0
chr10	1229054	+	17	2	7	0
chr10	1229059	+	17	2	7	0
chr10	1229064	+	17	2	7	0
chr10	1229067	+	17	2	7	0
chr10	1229080	+	17	2	7	0
chr10	1229867	+	0	0	0	10
chr10	1229880	+	0	0	0	10
chr10	1230459	+	0	0	0	26
chr10	1230471	+	0	0	0	26
chr10	1230850	+	0	0	0	28
chr10	1230874	+	0	0	0	28
chr10	1233131	+	0	0	0	38
chr10	1233150	+	0	0	0	38
chr10	1233157	+	0	0	0	38
chr10	1233636	+	0	0	0	71
chr10	1233656	+	0	0	0	71
chr10	1245241	+	0	0	0	56
chr10	1245261	+	0	0	0	56
chr10	1245314	+	0	0	0	34
chr10	1245332	+	0	0	0	34
chr10	1245406	+	0	0	0	20
chr10	1245418	+	0	0	0	20
chr10	1245420	+	0	0	0	20
chr10	1245839	+	0	0	0	44
chr10	1251018	+	0	0	0	39
chr10	1251022	+	0	0	0	39
chr10	1251048	+	0	0	0	39
chr10	1254321	+	0	0	0	28
chr10	1260004	+	0	0	0	32
chr10	1260038	+	0	0	0	31
chr10	1261273	+	0	0	0	18
chr10	1261293	+	0	0	0	18
chr10	1262572	+	0	0	0	20
chr10	1282632	+	0	0	0	11
chr10	1285297	+	34	0	10	6
chr10	1285302	+	34	0	10	6
chr10	1285324	+	34	0	10	5
chr10	1285330	+	34	0	10	0
chr10	1286410	+	0	0	0	32
chr10	1286415	+	0	0	0	32
chr10	1286437	+	0	0	0	32
chr10	1308333	+	8	0	1	2
chr10	1308342	+	8	0	1	2
chr10	1308349	+	8	0	1	2
chr10	1312885	+	0	0	0	107
chr10	1312914	+	0	0	0	105
chr10	1316111	+	0	0	0	37
chr10	1316118	+	0	0	0	37
chr10	1339923	+	0	0	0	11
chr10	1339944	+	0	0	0	11
chr10	1340497	+	0	0	0	27
chr10	1351589	+	0	0	0	37
chr10	1351606	+	0	0	0	37
chr10	1351622	+	0	0	0	34
chr10	1359084	+	0	0	0	75
chr10	1359112	+	0	0	0	75
chr10	1376209	+	0	0	0	36
chr10	1402357	+	0	0	0	10
chr10	1402382	+	0	0	0	10
chr10	1403705	+	0	0	0	32
chr10	1404611	+	0	0	0	55
chr10	1404617	+	0	0	0	55
chr10	1404750	+	33	1	2	0
chr10	1404759	+	33	1	2	0
chr10	1404770	+	33	1	2	0
chr10	1404772	+	33	1	2	0
chr10	1404828	+	0	0	0	44
chr10	1404849	+	0	0	0	42
chr10	1404885	+	12	0	4	0
chr10	1404890	+	12	0	4	0
chr10	1404898	+	12	0	4	0
chr10	1404906	+	12	0	4	0
chr10	1404908	+	12	0	4	0
chr10	1405252	+	10	0	2	0
chr10	1405256	+	10	0	2	0
chr10	1405258	+	10	0	2	0
chr10	1405264	+	10	0	2	56
chr10	1405279	+	3	0	1	56
chr10	1405297	+	0	0	0	52
chr10	1405317	+	18	3	8	1
chr10	1405335	+	18	3	8	1
chr10	1405340	+	18	3	8	1
chr10	1405348	+	18	3	8	0
chr10	1405435	+	17	5	16	0
chr10	1405438	+	17	5	16	0
chr10	1405440	+	17	5	16	0
chr10	1405446	+	17	5	16	0
chr10	1405462	+	17	5	16	0
chr10	1405478	+	1	11	10	0
chr10	1405484	+	1	11	10	0
chr10	1405486	+	1	11	10	0
chr10	1405495	+	1	11	10	0
chr10	1405502	+	1	11	10	0
chr10	1405610	+	16	4	10	4
chr10	1405618	+	16	4	10	4
chr10	1405634	+	16	4	9	4
chr10	1405639	+	16	4	9	0
chr10	1406044	+	6	8	10	0
chr10	1406051	+	6	8	9	0
chr10	1406058	+	6	8	10	0
chr10	1406060	+	6	8	10	0
chr10	1406062	+	6	8	10	0
chr10	1406077	+	6	7	9	0
chr10	1406453	+	0	0	0	22
chr10	1416597	+	0	0	0	56
chr10	1416627	+	0	0	0	56
chr10	1416733	+	0	0	0	69
chr10	1416791	+	0	0	0	12
chr10	1416816	+	0	0	0	12
chr10	1416819	+	0	0	0	12
chr10	1416906	+	0	0	0	51
chr10	1416920	+	0	0	0	51
chr10	1416935	+	0	0	0	51
chr10	1437881	+	60	0	2	2
chr10	1437884	+	60	0	2	0
chr10	1437887	+	60	0	2	2
chr10	1437906	+	60	0	2	2
chr10	1437944	+	0	0	0	23
chr10	1443182	+	0	0	0	16
chr10	1443194	+	0	0	0	16
chr10	1443212	+	0	0	0	16
chr10	1443320	+	0	0	0	38
chr10	1443336	+	0	0	0	38
chr10	1443348	+	0	0	0	38
chr10	1443434	+	0	0	0	29
chr10	1443452	+	0	0	0	29
chr10	1443545	+	0	0	0	34
chr10	1443552	+	0	0	0	34
chr10	1443563	+	0	0	0	34
chr10	1443635	+	0	0	0	30
chr10	1447072	+	0	0	0	10
chr10	1447082	+	0	0	0	10
chr10	1447104	+	0	0	0	10
chr10	1449427	+	0	0	0	33
chr10	1451139	+	0	0	0	30
chr10	1451166	+	0	0	0	29
chr10	1453079	+	0	0	0	71
chr10	1453105	+	0	0	0	71
chr10	1455871	+	0	0	0	53
chr10	1455892	+	0	0	0	53
chr10	1460478	+	0	0	0	55
chr10	1460487	+	0	0	0	55
chr10	1480879	+	0	0	0	14
chr10	1480900	+	0	0	0	14
chr10	1510417	+	0	0	0	15
chr10	1510543	+	0	0	0	12
chr10	1516597	+	0	0	0	11
chr10	1517032	+	0	0	0	56
chr10	1517042	+	0	0	0	56
chr10	1517066	+	0	0	0	53
chr10	1553208	+	0	0	0	39
chr10	1553230	+	0	0	0	39
chr10	1561757	+	0	0	0	34
chr10	1561789	+	0	0	0	33
chr10	1577814	+	0	0	0	30
chr10	1580489	+	0	0	0	27
chr10	1594637	+	0	0	0	60
chr10	1595257	+	0	0	0	63
chr10	1595286	+	0	0	0	61
chr10	1595288	+	0	0	0	60
chr10	1595704	+	2	0	1	24
chr10	1595730	+	2	0	1	24
chr10	1595733	+	2	0	1	23
chr10	1596670	+	0	0	0	27
chr10	1597764	+	0	0	0	20
chr10	1598885	+	0	0	0	28
chr10	1616437	+	0	0	0	31
chr10	1616470	+	0	0	0	28
chr10	1632802	+	0	0	0	24
chr10	1634130	+	0	0	0	13
chr10	1636103	+	0	0	0	33
chr10	1636122	+	0	0	0	33
chr10	1638940	+	0	0	0	28
chr10	1638959	+	0	0	0	28
chr10	1641115	+	0	0	0	65
chr10	1641129	+	0	0	0	65
chr10	1641131	+	0	0	0	64
chr10	1645455	+	0	0	0	79
chr10	1645482	+	0	0	0	79
chr10	1651293	+	0	0	0	18
chr10	1651296	+	0	0	0	18
chr10	1651299	+	0	0	0	18
chr10	1652782	+	0	0	0	53
chr10	1652801	+	0	0	0	53
chr10	1652813	+	0	0	0	53
chr10	1668835	+	0	0	0	77
chr10	1668852	+	0	0	0	77
chr10	1668865	+	0	0	0	76
chr10	1669217	+	10	0	3	0
chr10	1669220	+	10	0	3	0
chr10	1669226	+	10	0	3	0
chr10	1669235	+	10	0	3	0
chr10	1671796	+	0	0	0	37
chr10	1671806	+	0	0	0	37
chr10	1676242	+	0	0	0	14
chr10	1694498	+	0	0	0	32
chr10	1694513	+	0	0	0	32
